"","city","date","review_count","day"
"17868","pittsburgh","2008-07-20",1,"Sunday"
"17869","pittsburgh","2008-07-21",4,"Monday"
"17870","pittsburgh","2008-07-23",8,"Wednesday"
"17871","pittsburgh","2008-07-24",4,"Thursday"
"17872","pittsburgh","2008-07-25",2,"Friday"
"17873","pittsburgh","2008-07-27",2,"Sunday"
"17874","pittsburgh","2008-07-28",8,"Monday"
"17875","pittsburgh","2008-07-29",8,"Tuesday"
"17876","pittsburgh","2008-07-30",5,"Wednesday"
"17877","pittsburgh","2008-07-31",5,"Thursday"
"17878","pittsburgh","2008-08-01",7,"Friday"
"17879","pittsburgh","2008-08-03",7,"Sunday"
"17880","pittsburgh","2008-08-04",6,"Monday"
"17881","pittsburgh","2008-08-05",5,"Tuesday"
"17882","pittsburgh","2008-08-06",4,"Wednesday"
"17883","pittsburgh","2008-08-07",2,"Thursday"
"17884","pittsburgh","2008-08-08",3,"Friday"
"17885","pittsburgh","2008-08-10",2,"Sunday"
"17886","pittsburgh","2008-08-11",3,"Monday"
"17887","pittsburgh","2008-08-12",9,"Tuesday"
"17888","pittsburgh","2008-08-13",1,"Wednesday"
"17889","pittsburgh","2008-08-14",6,"Thursday"
"17890","pittsburgh","2008-08-15",6,"Friday"
"17891","pittsburgh","2008-08-16",1,"Saturday"
"17892","pittsburgh","2008-08-18",3,"Monday"
"17893","pittsburgh","2008-08-20",3,"Wednesday"
"17894","pittsburgh","2008-08-21",3,"Thursday"
"17895","pittsburgh","2008-08-22",2,"Friday"
"17896","pittsburgh","2008-08-23",1,"Saturday"
"17897","pittsburgh","2008-08-24",5,"Sunday"
"17898","pittsburgh","2008-08-25",12,"Monday"
"17899","pittsburgh","2008-08-26",2,"Tuesday"
"17900","pittsburgh","2008-08-27",7,"Wednesday"
"17901","pittsburgh","2008-08-28",6,"Thursday"
"17902","pittsburgh","2008-08-30",13,"Saturday"
"17903","pittsburgh","2008-08-31",3,"Sunday"
"17904","pittsburgh","2008-09-01",14,"Monday"
"17905","pittsburgh","2008-09-02",5,"Tuesday"
"17906","pittsburgh","2008-09-04",5,"Thursday"
"17907","pittsburgh","2008-09-05",1,"Friday"
"17908","pittsburgh","2008-09-06",4,"Saturday"
"17909","pittsburgh","2008-09-07",13,"Sunday"
"17910","pittsburgh","2008-09-08",2,"Monday"
"17911","pittsburgh","2008-09-09",9,"Tuesday"
"17912","pittsburgh","2008-09-10",5,"Wednesday"
"17913","pittsburgh","2008-09-11",7,"Thursday"
"17914","pittsburgh","2008-09-12",8,"Friday"
"17915","pittsburgh","2008-09-13",3,"Saturday"
"17916","pittsburgh","2008-09-14",2,"Sunday"
"17917","pittsburgh","2008-09-15",4,"Monday"
"17918","pittsburgh","2008-09-16",19,"Tuesday"
"17919","pittsburgh","2008-09-17",4,"Wednesday"
"17920","pittsburgh","2008-09-18",1,"Thursday"
"17921","pittsburgh","2008-09-20",8,"Saturday"
"17922","pittsburgh","2008-09-21",5,"Sunday"
"17923","pittsburgh","2008-09-22",3,"Monday"
"17924","pittsburgh","2008-09-23",4,"Tuesday"
"17925","pittsburgh","2008-09-24",1,"Wednesday"
"17926","pittsburgh","2008-09-25",4,"Thursday"
"17927","pittsburgh","2008-09-26",3,"Friday"
"17928","pittsburgh","2008-09-27",6,"Saturday"
"17929","pittsburgh","2008-09-28",2,"Sunday"
"17930","pittsburgh","2008-09-29",7,"Monday"
"17931","pittsburgh","2008-09-30",2,"Tuesday"
"17932","pittsburgh","2008-10-01",1,"Wednesday"
"17933","pittsburgh","2008-10-02",1,"Thursday"
"17934","pittsburgh","2008-10-03",1,"Friday"
"17935","pittsburgh","2008-10-05",4,"Sunday"
"17936","pittsburgh","2008-10-06",4,"Monday"
"17937","pittsburgh","2008-10-07",2,"Tuesday"
"17938","pittsburgh","2008-10-08",5,"Wednesday"
"17939","pittsburgh","2008-10-09",3,"Thursday"
"17940","pittsburgh","2008-10-10",8,"Friday"
"17941","pittsburgh","2008-10-11",3,"Saturday"
"17942","pittsburgh","2008-10-12",7,"Sunday"
"17943","pittsburgh","2008-10-13",2,"Monday"
"17944","pittsburgh","2008-10-14",4,"Tuesday"
"17945","pittsburgh","2008-10-15",2,"Wednesday"
"17946","pittsburgh","2008-10-16",5,"Thursday"
"17947","pittsburgh","2008-10-17",5,"Friday"
"17948","pittsburgh","2008-10-18",2,"Saturday"
"17949","pittsburgh","2008-10-19",6,"Sunday"
"17950","pittsburgh","2008-10-20",8,"Monday"
"17951","pittsburgh","2008-10-21",2,"Tuesday"
"17952","pittsburgh","2008-10-22",11,"Wednesday"
"17953","pittsburgh","2008-10-23",1,"Thursday"
"17954","pittsburgh","2008-10-24",1,"Friday"
"17955","pittsburgh","2008-10-26",5,"Sunday"
"17956","pittsburgh","2008-10-27",4,"Monday"
"17957","pittsburgh","2008-10-28",3,"Tuesday"
"17958","pittsburgh","2008-10-29",4,"Wednesday"
"17959","pittsburgh","2008-10-30",1,"Thursday"
"17960","pittsburgh","2008-10-31",2,"Friday"
"17961","pittsburgh","2008-11-01",1,"Saturday"
"17962","pittsburgh","2008-11-02",1,"Sunday"
"17963","pittsburgh","2008-11-03",1,"Monday"
"17964","pittsburgh","2008-11-04",3,"Tuesday"
"17965","pittsburgh","2008-11-05",2,"Wednesday"
"17966","pittsburgh","2008-11-06",1,"Thursday"
"17967","pittsburgh","2008-11-07",13,"Friday"
"17968","pittsburgh","2008-11-08",1,"Saturday"
"17969","pittsburgh","2008-11-09",7,"Sunday"
"17970","pittsburgh","2008-11-10",3,"Monday"
"17971","pittsburgh","2008-11-11",2,"Tuesday"
"17972","pittsburgh","2008-11-12",5,"Wednesday"
"17973","pittsburgh","2008-11-13",4,"Thursday"
"17974","pittsburgh","2008-11-14",7,"Friday"
"17975","pittsburgh","2008-11-15",5,"Saturday"
"17976","pittsburgh","2008-11-16",1,"Sunday"
"17977","pittsburgh","2008-11-17",6,"Monday"
"17978","pittsburgh","2008-11-18",2,"Tuesday"
"17979","pittsburgh","2008-11-19",3,"Wednesday"
"17980","pittsburgh","2008-11-20",2,"Thursday"
"17981","pittsburgh","2008-11-21",5,"Friday"
"17982","pittsburgh","2008-11-22",1,"Saturday"
"17983","pittsburgh","2008-11-23",10,"Sunday"
"17984","pittsburgh","2008-11-24",5,"Monday"
"17985","pittsburgh","2008-11-25",8,"Tuesday"
"17986","pittsburgh","2008-11-26",5,"Wednesday"
"17987","pittsburgh","2008-11-27",1,"Thursday"
"17988","pittsburgh","2008-11-28",2,"Friday"
"17989","pittsburgh","2008-11-29",2,"Saturday"
"17990","pittsburgh","2008-11-30",8,"Sunday"
"17991","pittsburgh","2008-12-01",8,"Monday"
"17992","pittsburgh","2008-12-02",13,"Tuesday"
"17993","pittsburgh","2008-12-03",16,"Wednesday"
"17994","pittsburgh","2008-12-04",2,"Thursday"
"17995","pittsburgh","2008-12-05",1,"Friday"
"17996","pittsburgh","2008-12-06",2,"Saturday"
"17997","pittsburgh","2008-12-07",4,"Sunday"
"17998","pittsburgh","2008-12-08",5,"Monday"
"17999","pittsburgh","2008-12-09",4,"Tuesday"
"18000","pittsburgh","2008-12-10",8,"Wednesday"
"18001","pittsburgh","2008-12-11",3,"Thursday"
"18002","pittsburgh","2008-12-12",10,"Friday"
"18003","pittsburgh","2008-12-13",1,"Saturday"
"18004","pittsburgh","2008-12-14",3,"Sunday"
"18005","pittsburgh","2008-12-15",12,"Monday"
"18006","pittsburgh","2008-12-16",2,"Tuesday"
"18007","pittsburgh","2008-12-17",10,"Wednesday"
"18008","pittsburgh","2008-12-18",5,"Thursday"
"18009","pittsburgh","2008-12-19",1,"Friday"
"18010","pittsburgh","2008-12-20",4,"Saturday"
"18011","pittsburgh","2008-12-21",3,"Sunday"
"18012","pittsburgh","2008-12-22",4,"Monday"
"18013","pittsburgh","2008-12-23",1,"Tuesday"
"18014","pittsburgh","2008-12-24",7,"Wednesday"
"18015","pittsburgh","2008-12-26",6,"Friday"
"18016","pittsburgh","2008-12-27",3,"Saturday"
"18017","pittsburgh","2008-12-28",5,"Sunday"
"18018","pittsburgh","2008-12-29",2,"Monday"
"18019","pittsburgh","2008-12-30",8,"Tuesday"
"18020","pittsburgh","2008-12-31",6,"Wednesday"
"18021","pittsburgh","2009-01-01",7,"Thursday"
"18022","pittsburgh","2009-01-02",7,"Friday"
"18023","pittsburgh","2009-01-03",3,"Saturday"
"18024","pittsburgh","2009-01-04",1,"Sunday"
"18025","pittsburgh","2009-01-05",12,"Monday"
"18026","pittsburgh","2009-01-06",19,"Tuesday"
"18027","pittsburgh","2009-01-07",7,"Wednesday"
"18028","pittsburgh","2009-01-08",14,"Thursday"
"18029","pittsburgh","2009-01-09",11,"Friday"
"18030","pittsburgh","2009-01-10",3,"Saturday"
"18031","pittsburgh","2009-01-11",7,"Sunday"
"18032","pittsburgh","2009-01-12",2,"Monday"
"18033","pittsburgh","2009-01-13",2,"Tuesday"
"18034","pittsburgh","2009-01-14",5,"Wednesday"
"18035","pittsburgh","2009-01-15",1,"Thursday"
"18036","pittsburgh","2009-01-16",4,"Friday"
"18037","pittsburgh","2009-01-17",8,"Saturday"
"18038","pittsburgh","2009-01-18",2,"Sunday"
"18039","pittsburgh","2009-01-19",9,"Monday"
"18040","pittsburgh","2009-01-20",11,"Tuesday"
"18041","pittsburgh","2009-01-21",5,"Wednesday"
"18042","pittsburgh","2009-01-22",12,"Thursday"
"18043","pittsburgh","2009-01-23",9,"Friday"
"18044","pittsburgh","2009-01-24",8,"Saturday"
"18045","pittsburgh","2009-01-25",8,"Sunday"
"18046","pittsburgh","2009-01-26",3,"Monday"
"18047","pittsburgh","2009-01-27",1,"Tuesday"
"18048","pittsburgh","2009-01-28",4,"Wednesday"
"18049","pittsburgh","2009-01-29",1,"Thursday"
"18050","pittsburgh","2009-01-30",1,"Friday"
"18051","pittsburgh","2009-01-31",4,"Saturday"
"18052","pittsburgh","2009-02-01",1,"Sunday"
"18053","pittsburgh","2009-02-02",1,"Monday"
"18054","pittsburgh","2009-02-03",2,"Tuesday"
"18055","pittsburgh","2009-02-04",4,"Wednesday"
"18056","pittsburgh","2009-02-05",5,"Thursday"
"18057","pittsburgh","2009-02-06",7,"Friday"
"18058","pittsburgh","2009-02-07",10,"Saturday"
"18059","pittsburgh","2009-02-08",11,"Sunday"
"18060","pittsburgh","2009-02-09",5,"Monday"
"18061","pittsburgh","2009-02-10",7,"Tuesday"
"18062","pittsburgh","2009-02-11",6,"Wednesday"
"18063","pittsburgh","2009-02-12",4,"Thursday"
"18064","pittsburgh","2009-02-13",8,"Friday"
"18065","pittsburgh","2009-02-14",6,"Saturday"
"18066","pittsburgh","2009-02-15",3,"Sunday"
"18067","pittsburgh","2009-02-16",4,"Monday"
"18068","pittsburgh","2009-02-17",6,"Tuesday"
"18069","pittsburgh","2009-02-18",11,"Wednesday"
"18070","pittsburgh","2009-02-19",3,"Thursday"
"18071","pittsburgh","2009-02-20",4,"Friday"
"18072","pittsburgh","2009-02-21",5,"Saturday"
"18073","pittsburgh","2009-02-22",7,"Sunday"
"18074","pittsburgh","2009-02-23",1,"Monday"
"18075","pittsburgh","2009-02-24",5,"Tuesday"
"18076","pittsburgh","2009-02-25",9,"Wednesday"
"18077","pittsburgh","2009-02-26",2,"Thursday"
"18078","pittsburgh","2009-02-28",1,"Saturday"
"18079","pittsburgh","2009-03-01",5,"Sunday"
"18080","pittsburgh","2009-03-02",11,"Monday"
"18081","pittsburgh","2009-03-03",8,"Tuesday"
"18082","pittsburgh","2009-03-04",2,"Wednesday"
"18083","pittsburgh","2009-03-05",6,"Thursday"
"18084","pittsburgh","2009-03-06",3,"Friday"
"18085","pittsburgh","2009-03-07",3,"Saturday"
"18086","pittsburgh","2009-03-08",1,"Sunday"
"18087","pittsburgh","2009-03-09",10,"Monday"
"18088","pittsburgh","2009-03-10",5,"Tuesday"
"18089","pittsburgh","2009-03-11",7,"Wednesday"
"18090","pittsburgh","2009-03-12",5,"Thursday"
"18091","pittsburgh","2009-03-13",1,"Friday"
"18092","pittsburgh","2009-03-14",6,"Saturday"
"18093","pittsburgh","2009-03-15",5,"Sunday"
"18094","pittsburgh","2009-03-16",3,"Monday"
"18095","pittsburgh","2009-03-17",7,"Tuesday"
"18096","pittsburgh","2009-03-18",1,"Wednesday"
"18097","pittsburgh","2009-03-20",6,"Friday"
"18098","pittsburgh","2009-03-21",7,"Saturday"
"18099","pittsburgh","2009-03-22",3,"Sunday"
"18100","pittsburgh","2009-03-23",1,"Monday"
"18101","pittsburgh","2009-03-24",10,"Tuesday"
"18102","pittsburgh","2009-03-25",3,"Wednesday"
"18103","pittsburgh","2009-03-26",3,"Thursday"
"18104","pittsburgh","2009-03-27",3,"Friday"
"18105","pittsburgh","2009-03-28",3,"Saturday"
"18106","pittsburgh","2009-03-29",5,"Sunday"
"18107","pittsburgh","2009-03-30",5,"Monday"
"18108","pittsburgh","2009-03-31",4,"Tuesday"
"18109","pittsburgh","2009-04-01",7,"Wednesday"
"18110","pittsburgh","2009-04-02",6,"Thursday"
"18111","pittsburgh","2009-04-03",3,"Friday"
"18112","pittsburgh","2009-04-04",1,"Saturday"
"18113","pittsburgh","2009-04-05",4,"Sunday"
"18114","pittsburgh","2009-04-06",4,"Monday"
"18115","pittsburgh","2009-04-07",6,"Tuesday"
"18116","pittsburgh","2009-04-08",1,"Wednesday"
"18117","pittsburgh","2009-04-09",11,"Thursday"
"18118","pittsburgh","2009-04-10",6,"Friday"
"18119","pittsburgh","2009-04-11",5,"Saturday"
"18120","pittsburgh","2009-04-12",4,"Sunday"
"18121","pittsburgh","2009-04-13",2,"Monday"
"18122","pittsburgh","2009-04-14",3,"Tuesday"
"18123","pittsburgh","2009-04-15",3,"Wednesday"
"18124","pittsburgh","2009-04-16",4,"Thursday"
"18125","pittsburgh","2009-04-17",1,"Friday"
"18126","pittsburgh","2009-04-18",5,"Saturday"
"18127","pittsburgh","2009-04-19",6,"Sunday"
"18128","pittsburgh","2009-04-20",4,"Monday"
"18129","pittsburgh","2009-04-21",3,"Tuesday"
"18130","pittsburgh","2009-04-22",2,"Wednesday"
"18131","pittsburgh","2009-04-23",4,"Thursday"
"18132","pittsburgh","2009-04-24",3,"Friday"
"18133","pittsburgh","2009-04-25",4,"Saturday"
"18134","pittsburgh","2009-04-26",2,"Sunday"
"18135","pittsburgh","2009-04-27",6,"Monday"
"18136","pittsburgh","2009-04-28",6,"Tuesday"
"18137","pittsburgh","2009-04-29",4,"Wednesday"
"18138","pittsburgh","2009-04-30",10,"Thursday"
"18139","pittsburgh","2009-05-01",4,"Friday"
"18140","pittsburgh","2009-05-02",1,"Saturday"
"18141","pittsburgh","2009-05-03",17,"Sunday"
"18142","pittsburgh","2009-05-04",3,"Monday"
"18143","pittsburgh","2009-05-05",4,"Tuesday"
"18144","pittsburgh","2009-05-06",3,"Wednesday"
"18145","pittsburgh","2009-05-07",3,"Thursday"
"18146","pittsburgh","2009-05-08",7,"Friday"
"18147","pittsburgh","2009-05-09",12,"Saturday"
"18148","pittsburgh","2009-05-10",3,"Sunday"
"18149","pittsburgh","2009-05-11",2,"Monday"
"18150","pittsburgh","2009-05-12",4,"Tuesday"
"18151","pittsburgh","2009-05-13",3,"Wednesday"
"18152","pittsburgh","2009-05-14",22,"Thursday"
"18153","pittsburgh","2009-05-15",8,"Friday"
"18154","pittsburgh","2009-05-17",2,"Sunday"
"18155","pittsburgh","2009-05-18",11,"Monday"
"18156","pittsburgh","2009-05-19",3,"Tuesday"
"18157","pittsburgh","2009-05-20",4,"Wednesday"
"18158","pittsburgh","2009-05-21",5,"Thursday"
"18159","pittsburgh","2009-05-22",10,"Friday"
"18160","pittsburgh","2009-05-23",1,"Saturday"
"18161","pittsburgh","2009-05-24",1,"Sunday"
"18162","pittsburgh","2009-05-25",5,"Monday"
"18163","pittsburgh","2009-05-26",1,"Tuesday"
"18164","pittsburgh","2009-05-27",5,"Wednesday"
"18165","pittsburgh","2009-05-28",6,"Thursday"
"18166","pittsburgh","2009-05-29",10,"Friday"
"18167","pittsburgh","2009-05-30",2,"Saturday"
"18168","pittsburgh","2009-05-31",6,"Sunday"
"18169","pittsburgh","2009-06-01",11,"Monday"
"18170","pittsburgh","2009-06-02",8,"Tuesday"
"18171","pittsburgh","2009-06-03",3,"Wednesday"
"18172","pittsburgh","2009-06-04",2,"Thursday"
"18173","pittsburgh","2009-06-05",4,"Friday"
"18174","pittsburgh","2009-06-06",2,"Saturday"
"18175","pittsburgh","2009-06-07",1,"Sunday"
"18176","pittsburgh","2009-06-08",8,"Monday"
"18177","pittsburgh","2009-06-09",13,"Tuesday"
"18178","pittsburgh","2009-06-10",9,"Wednesday"
"18179","pittsburgh","2009-06-11",20,"Thursday"
"18180","pittsburgh","2009-06-12",3,"Friday"
"18181","pittsburgh","2009-06-13",2,"Saturday"
"18182","pittsburgh","2009-06-14",5,"Sunday"
"18183","pittsburgh","2009-06-15",9,"Monday"
"18184","pittsburgh","2009-06-16",13,"Tuesday"
"18185","pittsburgh","2009-06-17",4,"Wednesday"
"18186","pittsburgh","2009-06-18",3,"Thursday"
"18187","pittsburgh","2009-06-19",6,"Friday"
"18188","pittsburgh","2009-06-20",10,"Saturday"
"18189","pittsburgh","2009-06-21",12,"Sunday"
"18190","pittsburgh","2009-06-22",4,"Monday"
"18191","pittsburgh","2009-06-23",4,"Tuesday"
"18192","pittsburgh","2009-06-24",21,"Wednesday"
"18193","pittsburgh","2009-06-25",8,"Thursday"
"18194","pittsburgh","2009-06-26",8,"Friday"
"18195","pittsburgh","2009-06-27",9,"Saturday"
"18196","pittsburgh","2009-06-28",7,"Sunday"
"18197","pittsburgh","2009-06-29",11,"Monday"
"18198","pittsburgh","2009-06-30",8,"Tuesday"
"18199","pittsburgh","2009-07-01",8,"Wednesday"
"18200","pittsburgh","2009-07-02",5,"Thursday"
"18201","pittsburgh","2009-07-04",4,"Saturday"
"18202","pittsburgh","2009-07-05",6,"Sunday"
"18203","pittsburgh","2009-07-06",9,"Monday"
"18204","pittsburgh","2009-07-07",2,"Tuesday"
"18205","pittsburgh","2009-07-08",12,"Wednesday"
"18206","pittsburgh","2009-07-09",6,"Thursday"
"18207","pittsburgh","2009-07-10",6,"Friday"
"18208","pittsburgh","2009-07-11",10,"Saturday"
"18209","pittsburgh","2009-07-12",5,"Sunday"
"18210","pittsburgh","2009-07-13",15,"Monday"
"18211","pittsburgh","2009-07-14",11,"Tuesday"
"18212","pittsburgh","2009-07-15",6,"Wednesday"
"18213","pittsburgh","2009-07-16",8,"Thursday"
"18214","pittsburgh","2009-07-17",3,"Friday"
"18215","pittsburgh","2009-07-18",2,"Saturday"
"18216","pittsburgh","2009-07-19",7,"Sunday"
"18217","pittsburgh","2009-07-20",7,"Monday"
"18218","pittsburgh","2009-07-21",17,"Tuesday"
"18219","pittsburgh","2009-07-22",5,"Wednesday"
"18220","pittsburgh","2009-07-23",3,"Thursday"
"18221","pittsburgh","2009-07-24",3,"Friday"
"18222","pittsburgh","2009-07-25",4,"Saturday"
"18223","pittsburgh","2009-07-26",11,"Sunday"
"18224","pittsburgh","2009-07-27",5,"Monday"
"18225","pittsburgh","2009-07-28",9,"Tuesday"
"18226","pittsburgh","2009-07-29",3,"Wednesday"
"18227","pittsburgh","2009-07-30",12,"Thursday"
"18228","pittsburgh","2009-07-31",8,"Friday"
"18229","pittsburgh","2009-08-01",12,"Saturday"
"18230","pittsburgh","2009-08-02",10,"Sunday"
"18231","pittsburgh","2009-08-03",9,"Monday"
"18232","pittsburgh","2009-08-04",7,"Tuesday"
"18233","pittsburgh","2009-08-05",4,"Wednesday"
"18234","pittsburgh","2009-08-06",5,"Thursday"
"18235","pittsburgh","2009-08-07",18,"Friday"
"18236","pittsburgh","2009-08-08",9,"Saturday"
"18237","pittsburgh","2009-08-09",12,"Sunday"
"18238","pittsburgh","2009-08-10",16,"Monday"
"18239","pittsburgh","2009-08-11",11,"Tuesday"
"18240","pittsburgh","2009-08-12",5,"Wednesday"
"18241","pittsburgh","2009-08-13",7,"Thursday"
"18242","pittsburgh","2009-08-14",14,"Friday"
"18243","pittsburgh","2009-08-15",10,"Saturday"
"18244","pittsburgh","2009-08-16",7,"Sunday"
"18245","pittsburgh","2009-08-17",8,"Monday"
"18246","pittsburgh","2009-08-18",5,"Tuesday"
"18247","pittsburgh","2009-08-19",14,"Wednesday"
"18248","pittsburgh","2009-08-20",4,"Thursday"
"18249","pittsburgh","2009-08-21",9,"Friday"
"18250","pittsburgh","2009-08-22",9,"Saturday"
"18251","pittsburgh","2009-08-23",5,"Sunday"
"18252","pittsburgh","2009-08-24",10,"Monday"
"18253","pittsburgh","2009-08-25",1,"Tuesday"
"18254","pittsburgh","2009-08-26",9,"Wednesday"
"18255","pittsburgh","2009-08-27",6,"Thursday"
"18256","pittsburgh","2009-08-28",10,"Friday"
"18257","pittsburgh","2009-08-29",7,"Saturday"
"18258","pittsburgh","2009-08-30",7,"Sunday"
"18259","pittsburgh","2009-08-31",9,"Monday"
"18260","pittsburgh","2009-09-01",16,"Tuesday"
"18261","pittsburgh","2009-09-02",11,"Wednesday"
"18262","pittsburgh","2009-09-03",9,"Thursday"
"18263","pittsburgh","2009-09-04",4,"Friday"
"18264","pittsburgh","2009-09-05",6,"Saturday"
"18265","pittsburgh","2009-09-06",4,"Sunday"
"18266","pittsburgh","2009-09-07",8,"Monday"
"18267","pittsburgh","2009-09-08",5,"Tuesday"
"18268","pittsburgh","2009-09-09",3,"Wednesday"
"18269","pittsburgh","2009-09-10",9,"Thursday"
"18270","pittsburgh","2009-09-11",7,"Friday"
"18271","pittsburgh","2009-09-12",18,"Saturday"
"18272","pittsburgh","2009-09-13",20,"Sunday"
"18273","pittsburgh","2009-09-14",11,"Monday"
"18274","pittsburgh","2009-09-15",7,"Tuesday"
"18275","pittsburgh","2009-09-16",10,"Wednesday"
"18276","pittsburgh","2009-09-17",7,"Thursday"
"18277","pittsburgh","2009-09-18",8,"Friday"
"18278","pittsburgh","2009-09-19",3,"Saturday"
"18279","pittsburgh","2009-09-20",3,"Sunday"
"18280","pittsburgh","2009-09-21",5,"Monday"
"18281","pittsburgh","2009-09-22",4,"Tuesday"
"18282","pittsburgh","2009-09-23",5,"Wednesday"
"18283","pittsburgh","2009-09-24",4,"Thursday"
"18284","pittsburgh","2009-09-25",5,"Friday"
"18285","pittsburgh","2009-09-26",7,"Saturday"
"18286","pittsburgh","2009-09-27",15,"Sunday"
"18287","pittsburgh","2009-09-28",8,"Monday"
"18288","pittsburgh","2009-09-29",7,"Tuesday"
"18289","pittsburgh","2009-09-30",9,"Wednesday"
"18290","pittsburgh","2009-10-01",12,"Thursday"
"18291","pittsburgh","2009-10-02",5,"Friday"
"18292","pittsburgh","2009-10-03",6,"Saturday"
"18293","pittsburgh","2009-10-04",18,"Sunday"
"18294","pittsburgh","2009-10-05",8,"Monday"
"18295","pittsburgh","2009-10-06",7,"Tuesday"
"18296","pittsburgh","2009-10-07",8,"Wednesday"
"18297","pittsburgh","2009-10-08",7,"Thursday"
"18298","pittsburgh","2009-10-09",6,"Friday"
"18299","pittsburgh","2009-10-10",6,"Saturday"
"18300","pittsburgh","2009-10-11",8,"Sunday"
"18301","pittsburgh","2009-10-12",10,"Monday"
"18302","pittsburgh","2009-10-13",7,"Tuesday"
"18303","pittsburgh","2009-10-14",5,"Wednesday"
"18304","pittsburgh","2009-10-15",15,"Thursday"
"18305","pittsburgh","2009-10-16",8,"Friday"
"18306","pittsburgh","2009-10-17",15,"Saturday"
"18307","pittsburgh","2009-10-18",14,"Sunday"
"18308","pittsburgh","2009-10-19",4,"Monday"
"18309","pittsburgh","2009-10-20",7,"Tuesday"
"18310","pittsburgh","2009-10-21",5,"Wednesday"
"18311","pittsburgh","2009-10-22",6,"Thursday"
"18312","pittsburgh","2009-10-23",7,"Friday"
"18313","pittsburgh","2009-10-24",2,"Saturday"
"18314","pittsburgh","2009-10-25",3,"Sunday"
"18315","pittsburgh","2009-10-26",13,"Monday"
"18316","pittsburgh","2009-10-27",2,"Tuesday"
"18317","pittsburgh","2009-10-28",9,"Wednesday"
"18318","pittsburgh","2009-10-29",3,"Thursday"
"18319","pittsburgh","2009-10-31",4,"Saturday"
"18320","pittsburgh","2009-11-01",4,"Sunday"
"18321","pittsburgh","2009-11-02",6,"Monday"
"18322","pittsburgh","2009-11-03",4,"Tuesday"
"18323","pittsburgh","2009-11-04",17,"Wednesday"
"18324","pittsburgh","2009-11-05",10,"Thursday"
"18325","pittsburgh","2009-11-06",3,"Friday"
"18326","pittsburgh","2009-11-07",7,"Saturday"
"18327","pittsburgh","2009-11-08",5,"Sunday"
"18328","pittsburgh","2009-11-09",11,"Monday"
"18329","pittsburgh","2009-11-10",7,"Tuesday"
"18330","pittsburgh","2009-11-11",6,"Wednesday"
"18331","pittsburgh","2009-11-12",4,"Thursday"
"18332","pittsburgh","2009-11-13",2,"Friday"
"18333","pittsburgh","2009-11-14",6,"Saturday"
"18334","pittsburgh","2009-11-15",9,"Sunday"
"18335","pittsburgh","2009-11-16",25,"Monday"
"18336","pittsburgh","2009-11-17",6,"Tuesday"
"18337","pittsburgh","2009-11-18",9,"Wednesday"
"18338","pittsburgh","2009-11-19",4,"Thursday"
"18339","pittsburgh","2009-11-20",13,"Friday"
"18340","pittsburgh","2009-11-21",10,"Saturday"
"18341","pittsburgh","2009-11-22",6,"Sunday"
"18342","pittsburgh","2009-11-23",19,"Monday"
"18343","pittsburgh","2009-11-24",5,"Tuesday"
"18344","pittsburgh","2009-11-25",8,"Wednesday"
"18345","pittsburgh","2009-11-26",1,"Thursday"
"18346","pittsburgh","2009-11-27",3,"Friday"
"18347","pittsburgh","2009-11-28",12,"Saturday"
"18348","pittsburgh","2009-11-29",6,"Sunday"
"18349","pittsburgh","2009-11-30",10,"Monday"
"18350","pittsburgh","2009-12-01",5,"Tuesday"
"18351","pittsburgh","2009-12-02",2,"Wednesday"
"18352","pittsburgh","2009-12-03",3,"Thursday"
"18353","pittsburgh","2009-12-04",7,"Friday"
"18354","pittsburgh","2009-12-05",13,"Saturday"
"18355","pittsburgh","2009-12-06",13,"Sunday"
"18356","pittsburgh","2009-12-07",7,"Monday"
"18357","pittsburgh","2009-12-08",3,"Tuesday"
"18358","pittsburgh","2009-12-09",4,"Wednesday"
"18359","pittsburgh","2009-12-10",10,"Thursday"
"18360","pittsburgh","2009-12-11",1,"Friday"
"18361","pittsburgh","2009-12-12",7,"Saturday"
"18362","pittsburgh","2009-12-13",4,"Sunday"
"18363","pittsburgh","2009-12-14",8,"Monday"
"18364","pittsburgh","2009-12-15",14,"Tuesday"
"18365","pittsburgh","2009-12-16",4,"Wednesday"
"18366","pittsburgh","2009-12-17",4,"Thursday"
"18367","pittsburgh","2009-12-18",7,"Friday"
"18368","pittsburgh","2009-12-19",6,"Saturday"
"18369","pittsburgh","2009-12-20",4,"Sunday"
"18370","pittsburgh","2009-12-21",6,"Monday"
"18371","pittsburgh","2009-12-22",6,"Tuesday"
"18372","pittsburgh","2009-12-23",12,"Wednesday"
"18373","pittsburgh","2009-12-24",5,"Thursday"
"18374","pittsburgh","2009-12-25",1,"Friday"
"18375","pittsburgh","2009-12-26",3,"Saturday"
"18376","pittsburgh","2009-12-27",13,"Sunday"
"18377","pittsburgh","2009-12-28",21,"Monday"
"18378","pittsburgh","2009-12-29",6,"Tuesday"
"18379","pittsburgh","2009-12-30",16,"Wednesday"
"18380","pittsburgh","2009-12-31",15,"Thursday"
"18381","pittsburgh","2010-01-01",13,"Friday"
"18382","pittsburgh","2010-01-02",11,"Saturday"
"18383","pittsburgh","2010-01-03",20,"Sunday"
"18384","pittsburgh","2010-01-04",26,"Monday"
